Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Philippines	3670739	+564	57610	+169	3566592	+608	46537	289	32759	514	28528416	254595	112054161	Asia
Belgium	3640052	N/A	30408	N/A	3355815	N/A	253829	185	311777	2605	32112055	2750456	11675174	Europe
Australia	3596466	+29247	5586	+15	3323249	+19812	267631	108	138317	215	64617596	2485139	26001605	Australia/Oceania
Peru	3536496	+770	211546	+64	N/A	N/A	N/A	661	104783	6268	27941525	827881	33750640	South America
Portugal	3380263	N/A	21285	N/A	2876177	N/A	482801	70	333153	2098	37805639	3726059	10146280	Europe
Canada	3363818	+4285	36884	+9	3210838	+1635	116096	552	87820	963	58655426	1531338	38303372	North America
Chile	3301747	+15271	43879	+94	2503308	+39594	754560	936	170241	2262	34097635	1758109	19394494	South America
Thailand	3184825	+23584	23712	+66	2933780	+22333	227333	687	45435	338	17270775	246384	70097057	Asia
Austria	3153927	+38060	15207	+27	2754357	+26984	384363	187	346831	1672	166378307	18296285	9093557	Europe
Switzerland	3118201	+18885	13416	+4	2500091	+25547	604694	142	355879	1531	19259669	2198099	8761967	Europe
Denmark	2809450	+6312	5175	+47	2612897	+15536	191378	28	482160	888	126275681	21671535	5826799	Europe
Romania	2791994	+1626	64362	+22	2606660	N/A	120972	580	146792	3384	21544829	1132745	19020023	Europe
Greece	2635614	+11986	26562	+49	2412359	+33382	196693	356	254976	2570	69164840	6691192	10336699	Europe
Sweden	2466577	N/A	17765	N/A	2379544	+7448	69268	47	241677	1741	18297871	1792842	10206072	Europe
Iraq	2312713	+421	25099	+2	2266134	+1326	21480	102	55391	601	18148046	434661	41752183	Asia
Bangladesh	1949486	+233	29111	+3	1860886	+1417	59489	1264	11641	174	13637737	81433	167471912	Asia
Serbia	1940516	+1366	15587	+17	1881005	+8942	43924	67	223622	1796	8924005	1028387	8677676	Europe
Hungary	1814362	N/A	44653	N/A	1650643	N/A	119066	109	188628	4642	10921558	1135445	9618744	Europe
Jordan	1654677	N/A	13882	N/A	1572386	N/A	68409	694	159488	1338	16319298	1572958	10374911	Asia
Georgia	1635509	+823	16554	+24	1585885	+1445	33070	N/A	411327	4163	16074355	4042664	3976179	Asia
Slovakia	1573111	+7627	18918	+37	1423313	+8230	130880	218	287898	3462	6608453	1209425	5464128	Europe
Pakistan	1518692	+609	30307	+3	1470424	+494	17961	600	6656	133	26897815	117889	228162754	Asia
Norway	1351883	+1912	1753	N/A	88952	N/A	1261178	23	246104	319	9852076	1793525	5493136	Europe
Ireland	1351633	+5475	6611	N/A	1229577	N/A	115445	41	268644	1314	11510702	2287809	5031321	Europe
Kazakhstan	1304442	+98	13642	N/A	1280693	+609	10107	528	68090	712	11575012	604201	19157563	Asia
Morocco	1162096	+56	16039	+3	1145230	+110	827	293	30864	426	11237010	298440	37652441	Africa
Bulgaria	1112699	+523	36098	+14	877757	+752	198844	344	162207	5262	9367761	1365617	6859728	Europe
Lebanon	1084600	+486	10206	+6	988955	N/A	85439	186	160122	1507	4795578	707981	6773601	Asia
Cuba	1076785	+556	8503	N/A	1065697	+500	2585	23	95165	751	12920253	1141881	11314889	North America
Croatia	1073386	+956	15336	+15	1048220	+1226	9830	53	264229	3775	4583892	1128391	4062327	Europe
Tunisia	1029596	+368	28062	+16	982422	+460	19112	108	85598	2333	4473309	371898	12028338	Africa
Nepal	977937	+59	11950	N/A	961070	+192	4917	100	32571	398	5483746	182638	30025194	Asia
Lithuania	961959	+2583	8636	+11	875771	+1806	77552	74	361928	3249	7888703	2968053	2657871	Europe
Belarus	941168	+1654	6661	+14	928536	N/A	5971	N/A	99657	705	12636546	1338043	9444051	Europe
Singapore	939436	+9701	1145	+6	892222	+16291	46069	23	158464	193	23315251	3932823	5928376	Asia
Slovenia	917856	+1144	6410	+6	885745	+917	25701	71	441399	3083	2588615	1244872	2079423	Europe
Bolivia	897385	+287	21473	N/A	807166	+1296	68746	220	75139	1798	2682016	224568	11943011	South America
UAE	885407	+318	2302	N/A	849991	+1170	33114	N/A	87725	228	142522609	14120883	10093038	Asia
Uruguay	864376	+1011	7095	+5	847793	+1476	9488	72	247378	2031	5815934	1664478	3494149	South America
Ecuador	849386	+203	35347	N/A	N/A	N/A	N/A	759	46934	1953	2470170	136494	18097285	South America
Costa Rica	824704	+789	8178	+7	728201	+5232	88325	98	159424	1581	3801529	734878	5173008	North America
Guatemala	805030	+321	17153	+9	763094	+2091	24783	5	43568	928	4071026	220325	18477357	North America
Azerbaijan	790767	+192	9611	+12	779417	+406	1739	N/A	76817	934	6632882	644334	10294167	Asia
Panama	759636	+175	8137	+5	748789	+496	2710	16	171478	1837	5592742	1262492	4429924	North America
Saudi Arabia	748769	+145	9018	+1	730690	+335	9061	308	20954	252	41240852	1154136	35733098	Asia
Latvia	742336	+2727	5436	+2	638869	N/A	98031	37	401083	2937	6906535	3731588	1850830	Europe
Finland	734262	N/A	2653	N/A	46000	N/A	685609	36	132173	478	10113235	1820459	5555320	Europe
Hong Kong	706877	+32430	3993	+264	13232	N/A	689652	101	93008	525	36260319	4771009	7600136	Asia
Sri Lanka	656041	+311	16397	+7	618886	+89	20758	N/A	30421	760	6368159	295293	21565534	Asia
Paraguay	645883	+115	18538	+9	620330	+692	7015	85	88707	2546	2558111	351336	7281105	South America
Kuwait	625461	N/A	2550	N/A	618690	N/A	4221	16	142876	583	7763313	1773395	4377655	Asia
Myanmar	605347	+487	19409	+3	557810	+1164	28128	N/A	11001	353	7384517	134195	55028441	Asia
Palestine	579597	N/A	5313	N/A	569712	N/A	4572	41	109309	1002	3078533	580594	5302386	Asia
Dominican Republic	576641	+274	4374	N/A	571897	+241	370	31	52268	396	3167036	287067	11032393	North America
Bahrain	537395	+1154	1463	+1	522241	+2278	13691	9	298264	812	9503419	5274564	1801745	Asia
Estonia	531164	+1372	2353	+7	430909	+3899	97902	23	399958	1772	3174604	2390429	1328048	Europe
Venezuela	518410	+107	5658	+1	509378	+272	3374	230	18319	200	3359014	118696	28299279	South America
Moldova	507994	+395	11346	+7	490281	+749	6367	66	126428	2824	3088878	768749	4018060	Europe
Libya	500000	+233	6344	+8	483102	+1324	10554	123	71127	902	2453977	349086	7029725	Africa
Egypt	495373	N/A	24277	N/A	424831	N/A	46265	122	4691	230	3693367	34973	105606213	Africa
Ethiopia	469184	+14	7486	+1	421472	+33	40226	54	3917	62	4567310	38128	119789068	Africa
Mongolia	466911	+94	2177	N/A	313256	N/A	151478	192	138640	646	4030048	1196643	3367795	Asia
Armenia	422004	+51	8572	+2	408396	+181	5036	N/A	141963	2884	2935042	987353	2972637	Asia
Honduras	416729	N/A	10834	N/A	131100	N/A	274795	105	40970	1065	1263329	124201	10171684	North America
Oman	386460	+135	4250	N/A	379129	+1653	3081	27	72552	798	25000000	4693342	5326695	Asia
Bosnia and Herzegovina	373292	+187	15622	+8	192218	N/A	165452	N/A	114993	4812	1725264	531471	3246206	Europe
New Zealand	362109	+14533	101	+8	164621	+23543	197387	N/A	72391	20	6838404	1367107	5002100	Australia/Oceania
Qatar	359149	+121	676	+1	357218	+161	1255	4	127911	241	3393645	1208647	2807805	Asia
Cyprus	353002	+2314	902	+3	124370	N/A	227730	60	288810	738	9477138	7753751	1222265	Asia
Kenya	323183	+12	5645	+1	317491	+1	47	1	5794	101	3440216	61676	55778691	Africa
Zambia	315202	+54	3960	N/A	309765	+243	1477	3	16369	206	3310740	171931	19256239	Africa
Réunion	310181	N/A	680	N/A	298082	N/A	11419	41	342307	750	1498366	1653554	906149	Africa
North Macedonia	301491	+198	9146	+9	290254	+276	2091	N/A	144723	4390	1904444	914179	2083229	Europe
Albania	272663	+42	3485	N/A	268359	+89	819	13	94923	1213	1760359	612839	2872467	Europe
Algeria	265432	+22	6864	+2	178050	+19	80518	8	5873	152	230861	5108	45193372	Africa
Botswana	263950	N/A	2619	N/A	259434	N/A	1897	1	108527	1077	2026898	833391	2432109	Africa
Nigeria	254953	N/A	3142	N/A	249340	N/A	2471	11	1187	15	4519905	21043	214797317	Africa
Zimbabwe	242515	+158	5414	N/A	232205	+505	4896	12	15924	355	2133936	140116	15229773	Africa
Uzbekistan	237238	+69	1637	N/A	234610	+72	991	23	6918	48	1377915	40182	34291639	Asia
Montenegro	231557	+69	2693	+1	228092	+101	772	60	368603	4287	1188260	1891528	628201	Europe
Mozambique	225179	+6	2198	N/A	221955	N/A	1026	13	6878	67	1284040	39220	32739016	Africa
Kyrgyzstan	200731	+11	2973	+1	195850	+30	1908	131	29930	443	1907195	284372	6706682	Asia
Luxembourg	191964	N/A	1004	N/A	180078	N/A	10882	4	298431	1561	4099088	6372524	643244	Europe
Afghanistan	176229	+146	7643	+1	158429	+73	10157	1124	4361	189	904261	22375	40414161	Asia
Maldives	174658	+291	297	N/A	163687	+2150	10674	25	313748	534	2213831	3976825	556683	Asia
Uganda	163506	+32	3594	N/A	100117	+9	59795	11	3393	75	2501675	51915	48187903	Africa
Iceland	161671	+3138	79	N/A	75685	N/A	85907	4	468613	229	1820155	5275827	344999	Europe
Ghana	160716	+23	1445	N/A	159112	+33	159	1	4995	45	2368482	73619	32172297	Africa
Namibia	157438	+72	4014	N/A	153069	N/A	355	1	60116	1533	968241	369711	2618911	Africa
El Salvador	156364	N/A	4098	+3	132410	N/A	19856	153	23903	626	1758939	268880	6541715	North America
Laos	146328	+394	641	N/A	7660	N/A	138027	N/A	19629	86	1002806	134522	7454566	Asia
Cambodia	134068	+125	3047	+1	128968	+345	2053	N/A	7835	178	2895579	169220	17111295	Asia
Trinidad and Tobago	132933	+225	3684	+3	113804	+1907	15445	18	94468	2618	650097	461987	1407175	North America
Guadeloupe	130705	N/A	843	N/A	2250	N/A	127612	19	326567	2106	938039	2343691	400240	North America
Rwanda	129601	+5	1458	N/A	45522	N/A	82621	N/A	9603	108	4972597	368442	13496283	Africa
Jamaica	128379	+25	2845	+1	79233	N/A	46301	25	43036	954	881186	295394	2983089	North America
Martinique	126221	N/A	900	N/A	104	N/A	125217	10	336795	2401	738299	1970000	374771	North America
Cameroon	119322	N/A	1926	N/A	117263	N/A	133	13	4313	70	1751774	63320	27665586	Africa
China	115466	+1938	4636	N/A	103600	+169	7230	6	80	3	160000000	111163	1439323776	Asia
Brunei	112093	+2555	166	+3	78341	+4422	33586	N/A	252131	373	717784	1614511	444583	Asia
Angola	98927	+18	1900	N/A	96857	+6	170	N/A	2859	55	1463343	42295	34598083	Africa
DRC	86315	N/A	1335	N/A	50930	N/A	34050	N/A	917	14	846704	8991	94173885	Africa
Senegal	85797	+12	1964	N/A	83781	+8	52	1	4905	112	1025172	58610	17491556	Africa
Malawi	85499	+4	2623	+3	76752	+21	6124	67	4282	131	553978	27744	19967552	Africa
Ivory Coast	81597	+3	796	N/A	80717	+22	84	N/A	2969	29	1446043	52612	27485151	Africa
Suriname	78754	+14	1321	+1	49366	+1	28067	1	132238	2218	232197	389889	595546	South America
French Guiana	78075	N/A	394	N/A	11254	N/A	66427	4	250401	1264	602022	1930795	311800	South America
Malta	72858	+171	614	N/A	70523	+51	1721	3	164266	1384	1211456	2731347	443538	Europe
French Polynesia	70158	N/A	643	N/A	N/A	N/A	N/A	7	247330	2267	N/A	N/A	283662	Australia/Oceania
Eswatini	69435	+6	1392	N/A	68010	+47	33	11	58817	1179	486294	411927	1180535	Africa
Fiji	64074	+1	834	N/A	62218	N/A	1022	N/A	70608	919	502044	553240	907462	Australia/Oceania
Madagascar	63870	N/A	1377	N/A	59156	N/A	3337	23	2210	48	404843	14010	28897258	Africa
Guyana	63144	+17	1224	N/A	61699	+9	221	7	79628	1544	552319	696503	792989	South America
Sudan	61655	N/A	4865	N/A	N/A	N/A	N/A	N/A	1353	107	562941	12349	45584291	Africa
New Caledonia	59257	N/A	305	N/A	55768	N/A	3184	24	204227	1051	98964	341075	290153	Australia/Oceania
Mauritania	58658	+1	981	N/A	57654	+1	23	30	12078	202	761783	156851	4856742	Africa
Belize	57034	N/A	652	N/A	55851	N/A	531	6	139153	1591	510065	1244471	409865	North America
Barbados	57023	+101	325	+1	55548	+283	1150	N/A	198016	1129	597763	2075768	287972	North America
Channel Islands	56437	N/A	147	N/A	52513	N/A	3777	N/A	319610	832	1221372	6916780	176581	Europe
Cabo Verde	55906	N/A	401	N/A	55446	+4	59	23	98734	708	400982	708163	566228	Africa
Syria	55366	+37	3117	+3	49957	+388	2292	N/A	3039	171	146269	8027	18221082	Asia
Gabon	47564	N/A	303	N/A	47224	N/A	37	N/A	20548	131	1582929	683849	2314734	Africa
Papua New Guinea	41533	N/A	639	N/A	39905	N/A	989	7	4498	69	249149	26981	9234315	Australia/Oceania
Seychelles	39605	N/A	163	N/A	39212	N/A	230	N/A	398521	1640	N/A	N/A	99380	Africa
Curaçao	39459	N/A	265	N/A	38760	N/A	434	3	238811	1604	494095	2990329	165231	North America
Andorra	38794	N/A	152	N/A	37925	N/A	717	14	500729	1962	249838	3224756	77475	Europe
Burundi	38248	N/A	38	N/A	773	N/A	37437	N/A	3062	3	345742	27680	12490719	Africa
Togo	36854	+4	272	N/A	36520	+26	62	N/A	4282	32	702422	81605	8607541	Africa
Mayotte	36745	N/A	187	N/A	2964	N/A	33594	N/A	129397	659	176919	623020	283970	Africa
Guinea	36427	N/A	440	N/A	33000	N/A	2987	8	2652	32	660107	48056	13736345	Africa
Faeroe Islands	34237	N/A	28	N/A	7693	N/A	26516	5	696185	569	778000	15820082	49178	Europe
Mauritius	34181	+325	934	N/A	30378	N/A	2869	N/A	26801	732	358675	281237	1275348	Africa
Aruba	33796	N/A	212	N/A	33522	N/A	62	4	314279	1971	177885	1654206	107535	North America
Tanzania	33726	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62616751	Africa
Bahamas	33194	N/A	771	N/A	32108	N/A	315	9	83065	1929	223636	559627	399616	North America
Lesotho	32716	N/A	697	N/A	23461	N/A	8558	N/A	15069	321	407836	187852	2171051	Africa
Haiti	30461	+15	827	N/A	26538	+236	3096	N/A	2617	71	132422	11378	11638238	North America
Mali	30420	+6	726	N/A	29573	+3	121	N/A	1432	34	633842	29843	21239002	Africa
Benin	26575	N/A	163	N/A	25506	N/A	906	5	2099	13	604310	47729	12661238	Africa
Somalia	26400	N/A	1348	N/A	13182	N/A	11870	N/A	1586	81	400466	24060	16644458	Africa
Isle of Man	24346	N/A	81	N/A	23195	N/A	1070	N/A	283766	944	150753	1757110	85796	Europe
Congo	24049	N/A	378	N/A	20178	N/A	3493	N/A	4184	66	347815	60508	5748245	Africa
Saint Lucia	22847	+14	365	N/A	22441	+17	41	1	123464	1972	137919	745307	185050	North America
Timor-Leste	22789	N/A	129	N/A	22596	N/A	64	9	16744	95	252951	185855	1361012	Asia
Taiwan	21288	+63	853	N/A	19203	+49	1232	N/A	891	36	12065034	505027	23889893	Asia
Burkina Faso	20751	N/A	375	N/A	20309	N/A	67	N/A	949	17	248995	11383	21874410	Africa
Cayman Islands	19433	N/A	17	N/A	8553	N/A	10863	2	289911	254	222773	3323432	67031	North America
Nicaragua	18203	N/A	222	N/A	4225	N/A	13756	N/A	2693	33	N/A	N/A	6758205	North America
Bhutan	17620	+470	7	N/A	13527	+398	4086	3	22417	9	2040668	2596217	786016	Asia
Tajikistan	17388	N/A	124	N/A	17263	N/A	1	N/A	1756	13	N/A	N/A	9900703	Asia
South Sudan	17061	+10	138	N/A	13503	N/A	3420	1	1494	12	348760	30549	11416270	Africa
Equatorial Guinea	15895	N/A	183	N/A	15677	N/A	35	5	10732	124	290997	196479	1481056	Africa
Gibraltar	15840	N/A	101	N/A	15413	N/A	326	10	470393	2999	521652	15491240	33674	Europe
Djibouti	15565	+1	189	N/A	15362	N/A	14	N/A	15375	187	289923	286383	1012361	Africa
San Marino	14523	N/A	112	N/A	14198	N/A	213	4	426495	3289	138257	4060173	34052	Europe
CAR	14320	N/A	113	N/A	6859	N/A	7348	2	2880	23	81294	16350	4972125	Africa
Liechtenstein	14234	+209	79	N/A	13304	N/A	851	3	371509	2062	80413	2098789	38314	Europe
Grenada	13690	N/A	216	N/A	13336	N/A	138	4	120716	1905	136411	1202845	113407	North America
Gambia	11973	+10	365	N/A	11591	+8	17	N/A	4729	144	155686	61495	2531694	Africa
Greenland	11856	N/A	20	N/A	2761	N/A	9075	4	208230	351	164926	2896640	56937	North America
Bermuda	11850	N/A	124	N/A	11502	N/A	224	N/A	191475	2004	815667	13179728	61888	North America
Yemen	11784	N/A	2139	N/A	8870	+21	775	23	381	69	265253	8573	30939279	Asia
Dominica	11502	N/A	62	N/A	11127	N/A	313	N/A	159111	858	173397	2398664	72289	North America
Saint Martin	9912	N/A	63	N/A	1399	N/A	8450	7	249145	1584	112382	2824804	39784	North America
Monaco	9778	+1	52	N/A	9497	+23	229	4	246210	1309	54960	1383895	39714	Europe
Eritrea	9721	N/A	103	N/A	9616	N/A	2	N/A	2678	28	23693	6528	3629646	Africa
Sint Maarten	9621	+16	85	N/A	9479	+11	57	10	220155	1945	62056	1420013	43701	North America
Solomon Islands	9124	+633	120	+2	1860	N/A	7144	3	12753	168	5117	7152	715428	Australia/Oceania
Niger	8781	N/A	308	N/A	8461	N/A	12	1	342	12	233804	9101	25690539	Africa
Guinea-Bissau	8068	+18	168	N/A	7067	+12	833	6	3942	82	126197	61655	2046825	Africa
Comoros	8063	+2	160	N/A	7886	+1	17	N/A	8949	178	N/A	N/A	900997	Africa
Sierra Leone	7667	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31503	8251941	Africa
Caribbean Netherlands	7614	N/A	31	N/A	7547	N/A	36	N/A	285854	1164	30126	1131026	26636	North America
Antigua and Barbuda	7466	N/A	135	N/A	7317	N/A	14	1	75183	1359	18901	190335	99304	North America
Liberia	7392	N/A	294	N/A	5747	N/A	1351	2	1406	56	139824	26587	5259133	Africa
Chad	7258	N/A	190	N/A	4874	N/A	2194	N/A	421	11	191341	11109	17224386	Africa
St. Vincent Grenadines	6742	N/A	106	N/A	6634	N/A	2	N/A	60446	950	98236	880740	111538	North America
British Virgin Islands	6104	N/A	62	N/A	N/A	N/A	N/A	1	199660	2028	101161	3308943	30572	North America
Sao Tome and Principe	5935	+1	72	N/A	5862	N/A	1	N/A	26254	319	29036	128445	226058	Africa
Turks and Caicos	5874	N/A	36	N/A	5808	N/A	30	4	148315	909	419792	10599470	39605	North America
Saint Kitts and Nevis	5540	N/A	42	N/A	5495	N/A	3	1	102903	780	65141	1209967	53837	North America
Palau	3899	N/A	6	N/A	3568	N/A	325	N/A	213761	329	37947	2080428	18240	Australia/Oceania
St. Barth	3780	N/A	6	N/A	N/A	N/A	N/A	N/A	380741	604	78646	7921636	9928	North America
Kiribati	3027	+5	13	N/A	2429	+10	585	9	24699	106	N/A	N/A	122556	Australia/Oceania
Anguilla	2574	N/A	9	N/A	2552	N/A	13	4	169009	591	51382	3373736	15230	North America
Tonga	1708	+195	2	N/A	489	+36	1217	N/A	15855	19	51006	473479	107726	Australia/Oceania
Saint Pierre Miquelon	1316	N/A	1	N/A	1099	N/A	216	1	229029	174	17358	3020884	5746	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41632	642	20508	1880605	10905	Australia/Oceania
Cook Islands	338	+22	N/A	N/A	95	+11	243	N/A	19214	N/A	3092	175772	17591	Australia/Oceania
Vanuatu	239	+32	1	N/A	30	+14	208	1	748	3	24976	78219	319308	Australia/Oceania
Montserrat	166	N/A	2	N/A	162	N/A	2	N/A	33220	400	8359	1672804	4997	North America
Falkland Islands	118	N/A	N/A	N/A	N/A	N/A	N/A	N/A	32311	N/A	8632	2363636	3652	South America
Macao	82	N/A	N/A	N/A	79	N/A	3	N/A	123	N/A	5318	8005	664344	Asia
Samoa	48	+2	N/A	N/A	28	N/A	20	N/A	239	N/A	N/A	N/A	200650	Australia/Oceania
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36070	N/A	N/A	N/A	804	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	622226	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59867	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6108	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117068	Australia/Oceania
Niue	1	N/A	N/A	N/A	N/A	N/A	1	N/A	608	N/A	N/A	N/A	1645	Australia/Oceania
