Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Portugal	3604114	N/A	21693	N/A	N/A	N/A	N/A	61	355283	2138	40239817	3966726	10144339	Europe
Canada	3552283	+16891	37935	+85	3322837	+4743	191511	386	92688	990	59788211	1560030	38325048	North America
Peru	3549511	N/A	212396	N/A	N/A	N/A	N/A	417	105075	6287	29002138	858540	33780766	South America
Switzerland	3512093	N/A	13749	+4	2965701	+34936	532643	113	400644	1568	20400357	2327184	8766111	Europe
Chile	3500670	+4432	56912	+90	3157504	+11751	286254	479	180398	2933	35923936	1851249	19405242	South America
Greece	3137714	+10858	27968	+76	2889000	+16482	220746	359	303648	2707	75846164	7339920	10333377	Europe
Denmark	2930344	+2598	5837	+24	2878124	+5091	46383	18	502793	1002	126921704	21777421	5828133	Europe
Romania	2868777	+1984	65170	+22	2606660	N/A	196947	280	150896	3428	22269669	1171369	19011654	Europe
Sweden	2491980	N/A	18472	N/A	2444490	+3478	29018	22	244068	1809	18445431	1806570	10210194	Europe
Iraq	2321369	+274	25181	+2	2286917	+684	9271	39	55520	602	18379613	439583	41811513	Asia
Serbia	1986439	+1354	15862	+12	1939430	+3235	31147	25	228974	1828	9275301	1069152	8675379	Europe
Bangladesh	1951947	+44	29123	N/A	1886663	+627	36161	1283	11648	174	13872206	82780	167579420	Asia
Hungary	1865607	+2568	45684	+37	1723020	+2523	96903	51	193988	4750	11180076	1162515	9617142	Europe
Slovakia	1741695	+4380	19500	+18	1647000	+9629	75195	170	318741	3569	6950054	1271902	5464300	Europe
Jordan	1689314	N/A	14003	N/A	1668852	N/A	6459	276	162723	1349	16575546	1596635	10381548	Asia
Georgia	1650708	+324	16765	N/A	1629987	+721	3956	N/A	415202	4217	16521115	4155546	3975679	Asia
Pakistan	1526093	+170	30361	N/A	1486534	+70	9198	291	6680	133	27662867	121092	228444473	Asia
Ireland	1484321	+3150	6843	+19	1320122	+4336	157356	56	294804	1359	11899885	2363463	5034936	Europe
Norway	1413957	+988	2667	N/A	N/A	N/A	N/A	20	257274	485	11002430	2001930	5495912	Europe
Kazakhstan	1305245	+16	13660	N/A	1290364	+86	1221	528	68080	712	11575012	603737	19172287	Asia
Hong Kong	1183235	+2644	8557	+97	N/A	N/A	N/A	115	155604	1125	44972952	5914288	7604119	Asia
Morocco	1163806	+80	16061	N/A	1146993	+51	752	293	30886	426	11237010	298213	37681122	Africa
Bulgaria	1144107	+683	36672	+17	937551	+2421	169884	156	166869	5349	9671105	1410539	6856318	Europe
Singapore	1128155	+4269	1290	+3	1050649	N/A	76216	15	190201	217	23611604	3980788	5931389	Asia
Croatia	1106557	+1242	15652	+6	1082264	+917	8641	25	272506	3855	4709395	1159756	4060676	Europe
Cuba	1095006	+654	8517	N/A	1083597	+814	2892	23	96780	753	12920253	1141926	11314438	North America
Lebanon	1094096	+246	10331	+4	1070051	+1002	13714	186	161571	1526	4795578	708189	6771607	Asia
Lithuania	1037422	+1625	8944	+6	980334	+2924	48144	53	390684	3368	8119294	3057655	2655399	Europe
Tunisia	1037358	N/A	28425	N/A	N/A	N/A	N/A	29	86185	2362	4537900	377013	12036442	Africa
Slovenia	982784	+2107	6523	+6	943540	+3324	32721	37	472619	3137	2624165	1261957	2079441	Europe
Nepal	978545	+7	11951	N/A	965847	+25	747	N/A	32553	398	5569233	185273	30059602	Asia
Belarus	967731	+912	6866	+4	928536	N/A	32329	N/A	102472	727	12928823	1369021	9443848	Europe
Finland	920692	+7216	3334	+27	46000	N/A	871358	42	165715	600	10512930	1892216	5555882	Europe
Bolivia	902920	+171	21897	N/A	845896	+840	35127	220	75536	1832	2686794	224771	11953454	South America
UAE	893072	+143	2302	N/A	872271	+602	18499	N/A	88415	228	149874467	14837775	10100872	Asia
Uruguay	892454	+654	7179	+3	880922	+914	4353	33	255356	2054	6052993	1731932	3494937	South America
Ecuador	862321	N/A	35449	N/A	N/A	N/A	N/A	759	47603	1957	2470170	136362	18114863	South America
Costa Rica	841343	N/A	8327	N/A	820853	N/A	12163	63	162545	1609	4136613	799183	5176055	North America
Guatemala	833723	+767	17361	+11	810370	+1216	5992	5	45068	938	4299794	232432	18499120	North America
Latvia	806425	+1072	5670	+3	778611	+3303	22144	27	436030	3066	7089942	3833495	1849472	Europe
Azerbaijan	792166	+25	9703	+2	782204	+61	259	N/A	76908	942	6731315	653516	10300153	Asia
Panama	766177	+247	8174	+2	755893	+135	2110	10	172781	1843	5741600	1294791	4434382	North America
Saudi Arabia	751518	+114	9054	+1	736316	+303	6148	88	21011	253	41631441	1163908	35768675	Asia
New Zealand	741987	+11702	426	+22	658762	+15284	82799	N/A	148335	85	6946043	1388625	5002100	Australia/Oceania
Sri Lanka	662425	+83	16487	+1	642468	+19	3470	N/A	30708	764	6368159	295213	21571407	Asia
Paraguay	648353	N/A	18731	N/A	624673	N/A	4949	8	88976	2571	2601300	356986	7286849	South America
Kuwait	629912	N/A	2555	N/A	625796	N/A	1561	6	143756	583	7935407	1810993	4381799	Asia
Myanmar	612132	+53	19434	N/A	590554	+90	2144	N/A	11119	353	7746452	140711	55052320	Asia
Palestine	581467	N/A	5351	N/A	575095	N/A	1021	17	109500	1008	3078533	579741	5310183	Asia
Dominican Republic	578416	+97	4375	N/A	573896	+82	145	18	52395	396	3243299	293790	11039521	North America
Estonia	562114	+886	2481	+2	491767	+1557	67866	8	423245	1868	3266301	2459368	1328106	Europe
Bahrain	558609	+602	1472	N/A	552034	+626	5103	3	309368	815	9637979	5337693	1805645	Asia
Venezuela	521105	N/A	5689	N/A	513708	N/A	1708	230	18417	201	3359014	118718	28294019	South America
Moldova	514882	+232	11455	+2	501113	+373	2314	50	128161	2851	3176024	790558	4017448	Europe
Egypt	509177	N/A	24473	N/A	438458	N/A	46246	122	4816	231	3693367	34931	105732970	Africa
Libya	501738	N/A	6419	N/A	490052	N/A	5267	101	71312	912	2473358	351536	7035853	Africa
Ethiopia	469979	+63	7508	N/A	452542	+2096	9929	14	3917	63	4692876	39115	119976363	Africa
Mongolia	468931	+72	2177	N/A	313256	N/A	153498	192	139097	646	4030048	1195413	3371259	Asia
Cyprus	452334	+2457	957	+2	124370	N/A	327007	60	369904	783	9477138	7750098	1222841	Asia
Armenia	422629	+19	8619	N/A	410270	+18	3740	N/A	142156	2899	2991158	1006108	2972999	Asia
Honduras	421062	N/A	10880	N/A	131100	N/A	279082	105	41353	1069	1263329	124074	10182022	North America
Oman	388603	+32	4253	N/A	383492	+76	858	6	72837	797	25000000	4685826	5335239	Asia
Bosnia and Herzegovina	376028	+80	15728	N/A	192218	N/A	168082	N/A	115884	4847	1742774	537085	3244875	Europe
Qatar	362404	+131	677	N/A	360439	+128	1288	2	129070	241	3415234	1216336	2807805	Asia
Réunion	347941	N/A	720	N/A	331736	N/A	15485	10	383801	794	1603660	1768937	906567	Africa
Kenya	323524	+9	5648	N/A	317735	+9	141	1	5792	101	3540245	63381	55856538	Africa
Zambia	317483	+125	3967	N/A	312721	+83	795	N/A	16458	206	3373977	174907	19290131	Africa
North Macedonia	307142	N/A	9234	N/A	296373	N/A	1535	N/A	147436	4433	1974520	947820	2083223	Europe
Botswana	305526	N/A	2686	N/A	302476	N/A	364	1	125461	1103	2026898	832324	2435228	Africa
Albania	274108	+53	3492	N/A	270155	+53	461	13	95433	1216	1784455	621272	2872262	Europe
Algeria	265707	+2	6874	N/A	178318	+3	80515	6	5873	152	230861	5102	45245364	Africa
Nigeria	255575	+59	3142	N/A	249686	+12	2747	11	1188	15	4906535	22807	215133359	Africa
Zimbabwe	246870	+67	5455	+2	239584	+458	1831	12	16195	358	2208905	144904	15243967	Africa
Uzbekistan	237967	+35	1637	N/A	235825	+38	505	23	6933	48	1377915	40145	34323459	Asia
Montenegro	233582	+59	2706	N/A	230334	+92	542	6	371824	4308	2429449	3867281	628206	Europe
Mozambique	225275	+3	2200	N/A	223021	N/A	54	13	6869	67	1300542	39655	32796659	Africa
Luxembourg	222804	+1249	1042	N/A	202630	+1284	19132	4	346016	1618	4181654	6494139	643912	Europe
Kyrgyzstan	200968	N/A	2991	N/A	196268	N/A	1709	131	29934	446	1907195	284073	6713746	Asia
Laos	191017	+2033	687	+3	7660	N/A	182670	N/A	25600	92	1032460	138372	7461492	Asia
Iceland	182633	N/A	102	N/A	75685	N/A	106846	1	529150	296	1890042	5476097	345144	Europe
Afghanistan	177974	N/A	7671	N/A	161033	N/A	9270	1124	4397	190	926472	22892	40471791	Asia
Maldives	176993	N/A	298	N/A	163687	N/A	13008	25	317586	535	2213831	3972365	557308	Asia
Uganda	163954	N/A	3596	N/A	100195	N/A	60163	3	3396	74	2573530	53301	48283085	Africa
El Salvador	161570	N/A	4121	N/A	144494	N/A	12955	40	24690	630	1875785	286648	6543856	North America
Ghana	161034	N/A	1445	N/A	159547	N/A	42	1	4999	45	2424907	75273	32214915	Africa
China	160116	+1323	4638	N/A	131355	+1765	24123	85	111	3	160000000	111163	1439323776	Asia
Namibia	157825	+19	4020	N/A	153069	N/A	736	3	60194	1533	988662	377074	2621932	Africa
Martinique	147519	N/A	918	N/A	104	N/A	146497	8	393644	2450	828928	2211937	374752	North America
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350111	2134	938039	2343662	400245	North America
Trinidad and Tobago	139595	+198	3773	+3	129504	+283	6318	18	99181	2681	680567	483539	1407471	North America
Brunei	137585	+346	214	N/A	134632	+523	2739	4	309278	481	717784	1613513	444858	Asia
Cambodia	135861	+27	3055	N/A	132517	+68	289	N/A	7933	178	2934903	171366	17126471	Asia
Rwanda	129740	+1	1458	N/A	45522	N/A	82760	2	9598	108	5156746	381489	13517400	Africa
Jamaica	128950	+26	2901	+2	81671	+83	44378	N/A	43215	972	941163	315410	2983935	North America
Cameroon	119544	N/A	1927	N/A	117455	N/A	162	13	4314	70	1751774	63220	27709049	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2861	55	1499795	43265	34665438	Africa
DRC	86748	N/A	1337	N/A	50930	N/A	34481	N/A	919	14	846704	8974	94353236	Africa
Senegal	85940	+9	1965	N/A	83941	+7	34	N/A	4905	112	1052010	60044	17520589	Africa
Malawi	85683	+7	2628	+1	81226	+403	1829	67	4284	131	564990	28249	20000074	Africa
Malta	84398	+731	652	+2	74993	+401	8753	4	190251	1470	1828355	4121500	443614	Europe
Ivory Coast	81800	+20	796	N/A	80956	+11	48	N/A	2972	29	1479541	53747	27528114	Africa
French Guiana	79529	+454	394	N/A	11254	N/A	67881	4	254648	1262	613484	1964349	312309	South America
Suriname	79241	N/A	1325	N/A	49392	N/A	28524	N/A	132979	2224	235564	395315	595890	South America
French Polynesia	72473	N/A	648	N/A	N/A	N/A	N/A	7	255395	2284	N/A	N/A	283768	Australia/Oceania
Channel Islands	70003	+185	157	N/A	68228	+214	1618	N/A	396200	889	1248431	7065817	176686	Europe
Eswatini	69947	+20	1395	N/A	68388	+8	164	11	59211	1181	1005982	851573	1181322	Africa
Fiji	64471	N/A	834	N/A	62626	N/A	1011	N/A	71012	919	505477	556761	907888	Australia/Oceania
Madagascar	64050	N/A	1388	N/A	59313	N/A	3349	22	2213	48	413244	14277	28944091	Africa
Guyana	63305	+11	1226	N/A	61980	+4	99	5	79806	1546	575267	725214	793238	South America
Sudan	61987	N/A	4907	N/A	N/A	N/A	N/A	N/A	1358	107	562941	12331	45651604	Africa
Barbados	61267	+377	377	+1	58914	+595	1976	N/A	212736	1309	620629	2154999	287995	North America
New Caledonia	60358	+2	312	N/A	59894	+4	152	9	207893	1075	98964	340865	290332	Australia/Oceania
Mauritania	58675	N/A	982	N/A	57684	+1	9	N/A	12061	202	787863	161952	4864783	Africa
Belize	57318	N/A	656	N/A	56456	N/A	206	6	139685	1599	525140	1279771	410339	North America
Cabo Verde	55963	N/A	401	N/A	55499	N/A	63	23	98766	708	400982	707670	566623	Africa
Syria	55731	+4	3146	+1	51818	+17	767	N/A	3054	172	146269	8015	18249040	Asia
Gabon	47588	N/A	303	N/A	47270	N/A	15	N/A	20528	131	1589113	685498	2318188	Africa
Papua New Guinea	43374	N/A	643	N/A	42597	N/A	134	7	4691	70	249149	26948	9245445	Australia/Oceania
Seychelles	40866	N/A	164	N/A	39963	N/A	739	N/A	411044	1650	N/A	N/A	99420	Africa
Curaçao	40671	N/A	267	N/A	39858	N/A	546	3	246081	1615	494095	2989533	165275	North America
Andorra	40328	+304	153	N/A	39702	+419	473	14	520475	1975	249838	3224423	77483	Europe
Burundi	38609	+21	38	N/A	773	N/A	37798	N/A	3085	3	345742	27628	12514042	Africa
Bhutan	37049	+1612	12	N/A	29128	+1036	7909	5	47102	15	2145424	2727559	786573	Asia
Togo	36955	+5	272	N/A	36644	+22	39	N/A	4287	32	722147	83773	8620298	Africa
Mauritius	36904	+88	985	N/A	34656	+142	1263	N/A	28933	772	358675	281207	1275486	Africa
Mayotte	36891	N/A	187	N/A	2964	N/A	33740	N/A	129714	658	176919	622074	284402	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2650	32	660107	47974	13759789	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704574	569	778000	15816223	49190	Europe
Aruba	34051	N/A	212	N/A	33752	N/A	87	3	316562	1971	177885	1653744	107565	North America
Tanzania	33815	N/A	800	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62728766	Africa
Bahamas	33330	+15	788	N/A	32221	+7	321	11	83354	1971	226807	567212	399863	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15151	321	431221	198521	2172163	Africa
Haiti	30575	N/A	833	N/A	28975	N/A	767	N/A	2625	72	132422	11369	11647352	North America
Mali	30526	+7	729	+1	29663	+4	134	N/A	1435	34	654427	30757	21277407	Africa
Isle of Man	28416	N/A	84	N/A	26794	N/A	1538	N/A	331088	979	150753	1756496	85826	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2125	13	604310	47651	12682131	Africa
Somalia	26471	N/A	1350	N/A	13182	N/A	11939	N/A	1588	81	400466	24018	16673646	Africa
Taiwan	25756	+531	853	N/A	20805	+75	4098	N/A	1078	36	13066514	546883	23892711	Asia
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4182	67	347815	60414	5757178	Africa
Saint Lucia	22998	+7	365	N/A	22601	+12	32	1	124243	1972	140771	760493	185105	North America
Timor-Leste	22842	+6	130	N/A	22697	+5	15	N/A	16763	95	258642	189807	1362661	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	952	17	248995	11363	21912136	Africa
Cayman Islands	20606	N/A	24	N/A	8553	N/A	12029	1	307181	358	222773	3320955	67081	North America
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2734	33	N/A	N/A	6763372	North America
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1754	13	N/A	N/A	9914784	Asia
South Sudan	17311	N/A	138	N/A	13514	N/A	3659	1	1515	12	364018	31862	11424873	Africa
Gibraltar	17236	+48	101	N/A	16579	N/A	556	3	511864	2999	534283	15866807	33673	Europe
Liechtenstein	16702	+78	84	N/A	16345	N/A	273	N/A	435845	2192	102174	2666267	38321	Europe
Equatorial Guinea	15904	N/A	183	N/A	15696	N/A	25	5	10716	123	303365	204411	1484094	Africa
Djibouti	15593	+2	189	N/A	15398	N/A	6	N/A	15388	187	300050	296111	1013303	Africa
San Marino	15181	N/A	113	N/A	14740	N/A	328	4	445753	3318	144139	4232287	34057	Europe
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2943	23	81294	16332	4977637	Africa
Grenada	14024	N/A	218	N/A	13748	N/A	58	4	123624	1922	144147	1270678	113441	North America
Bermuda	12711	+147	129	+1	12362	+164	220	N/A	205437	2085	848492	13713445	61873	North America
Solomon Islands	12005	+149	137	+1	10805	+1105	1063	2	16754	191	5117	7141	716536	Australia/Oceania
Gambia	11990	N/A	365	N/A	11591	N/A	34	N/A	4728	144	155686	61386	2536163	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210228	369	164926	2896335	56943	North America
Dominica	11953	+56	63	N/A	11757	+53	133	N/A	165323	871	185863	2570684	72301	North America
Yemen	11812	N/A	2145	+1	8999	N/A	668	23	381	69	265253	8561	30982454	Asia
Monaco	11070	+51	54	N/A	10757	+34	259	4	278617	1359	54960	1383268	39732	Europe
Saint Martin	10176	+69	63	N/A	1399	N/A	8714	7	255505	1582	112382	2821754	39827	North America
Sint Maarten	9833	+30	86	N/A	9674	+40	73	10	224842	1966	62056	1418974	43733	North America
Eritrea	9728	N/A	103	N/A	9623	N/A	2	N/A	2678	28	23693	6522	3632865	Africa
Caribbean Netherlands	8872	+8	33	N/A	8479	+16	360	N/A	332883	1238	30126	1130347	26652	North America
Niger	8822	N/A	308	N/A	8487	N/A	27	1	343	12	243063	9440	25748349	Africa
Guinea-Bissau	8172	+20	170	N/A	7260	+69	742	6	3987	83	130662	63741	2049884	Africa
Comoros	8095	N/A	160	N/A	7926	+1	9	N/A	8972	177	N/A	N/A	902214	Africa
Sierra Leone	7675	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31462	8262598	Africa
Tonga	7665	+137	9	N/A	5733	+192	1923	N/A	71101	83	261324	2424043	107805	Australia/Oceania
Antigua and Barbuda	7511	+18	135	N/A	7358	+8	18	1	75596	1359	18901	190233	99357	North America
Liberia	7400	N/A	294	N/A	5747	N/A	1359	2	1405	56	139824	26547	5266949	Africa
Chad	7347	N/A	192	N/A	4874	N/A	2281	N/A	426	11	191341	11089	17255418	Africa
St. Vincent Grenadines	6748	+1	106	N/A	6639	N/A	3	N/A	60487	950	98670	884449	111561	North America
British Virgin Islands	6162	+7	62	N/A	N/A	N/A	N/A	1	201471	2027	102294	3344581	30585	North America
Sao Tome and Principe	5948	N/A	73	N/A	5872	N/A	3	N/A	26281	323	29036	128293	226325	Africa
Turks and Caicos	5923	N/A	36	N/A	5859	N/A	28	4	149424	908	447713	11294760	39639	North America
Saint Kitts and Nevis	5551	N/A	43	N/A	5506	N/A	2	N/A	103060	798	65141	1209406	53862	North America
Vanuatu	4915	+130	3	N/A	3293	+463	1619	14	15370	9	24976	78104	319780	Australia/Oceania
St. Barth	4313	+163	6	N/A	N/A	N/A	N/A	N/A	434340	604	78646	7920040	9930	North America
Palau	4070	N/A	6	N/A	3732	N/A	332	N/A	223063	329	41281	2262468	18246	Australia/Oceania
Samoa	3320	+263	3	N/A	1605	+134	1712	N/A	16539	15	N/A	N/A	200736	Australia/Oceania
Kiribati	3068	N/A	13	N/A	2594	+1	461	9	25009	106	N/A	N/A	122676	Australia/Oceania
Cook Islands	2875	+160	N/A	N/A	2004	+113	871	N/A	163427	N/A	12829	729252	17592	Australia/Oceania
Anguilla	2717	N/A	9	N/A	2692	N/A	16	4	178293	591	51382	3371744	15239	North America
Saint Pierre Miquelon	2236	N/A	1	N/A	1981	+144	254	1	389276	174	22096	3846797	5744	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41682	643	20508	1882850	10892	Australia/Oceania
Montserrat	176	+1	2	N/A	173	N/A	1	N/A	35221	400	9403	1881729	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34992	N/A	8632	2359759	3658	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8084	664924	Asia
Vatican City	29	N/A	N/A	N/A	28	N/A	1	N/A	36025	N/A	N/A	N/A	805	Europe
Western Sahara	10	N/A	1	N/A	8	N/A	1	N/A	16	2	N/A	N/A	623192	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Marshall Islands	7	N/A	N/A	N/A	7	N/A	0	N/A	117	N/A	N/A	N/A	59894	Australia/Oceania
Niue	7	N/A	N/A	N/A	5	N/A	2	N/A	4255	N/A	N/A	N/A	1645	Australia/Oceania
Nauru	3	N/A	N/A	N/A	N/A	N/A	3	N/A	274	N/A	N/A	N/A	10944	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6109	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117147	Australia/Oceania
